id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,video_quality_category,application_is_guessed,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
1383,0,192.168.62.195,c8:e2:65:0b:06:a3,c8:e2:65,49773,172.217.27.195,b2:79:df:5c:39:57,b2:79:df,443,17,4,0,0,1.64545E+12,1.64545E+12,1328,17,7611,1.64545E+12,1.64545E+12,958,8,2944,1.64545E+12,1.64545E+12,940,9,4667,67,447.7058824,523.3201416,1292,75,368,516.5141403,1292,67,518.5555556,549.808401,1292,0,83,141.4736725,387,0,136.8571429,193.0124595,457,0,117.5,155.6158273,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,720P_30FPS_VoD,0,,,,,
1399,0,192.168.62.195,c8:e2:65:0b:06:a3,c8:e2:65,63196,142.250.74.142,b2:79:df:5c:39:57,b2:79:df,443,17,4,0,0,1.64545E+12,1.64545E+12,16869,37,16031,1.64545E+12,1.64545E+12,16813,18,8934,1.64545E+12,1.64545E+12,16132,19,7097,67,433.2702703,502.5801013,1292,75,496.3333333,542.9951793,1292,67,373.5263158,467.9373615,1292,0,468.5833333,2446.59944,14727,0,989,3668.145972,15214,0,896.2222222,3462.71061,14767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,720P_30FPS_VoD,0,,,,,
1415,0,192.168.62.195,c8:e2:65:0b:06:a3,c8:e2:65,57480,216.58.207.238,b2:79:df:5c:39:57,b2:79:df,443,17,4,0,0,1.64545E+12,1.64545E+12,56297,44,11516,1.64545E+12,1.64545E+12,56266,22,6342,1.64545E+12,1.64545E+12,56222,22,5174,67,261.7272727,380.6558822,1292,75,288.2727273,398.9723921,1292,67,235.1818182,368.8391876,1292,0,1309.232558,5353.066086,28706,0,2679.333333,7518.103134,28747,0,2677.238095,7525.697602,28763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,720P_30FPS_VoD,0,,,,,
1430,0,192.168.62.195,c8:e2:65:0b:06:a3,c8:e2:65,50057,142.250.74.100,b2:79:df:5c:39:57,b2:79:df,443,17,4,0,0,1.64545E+12,1.64545E+12,129,9,3842,1.64545E+12,1.64545E+12,129,5,1684,1.64545E+12,1.64545E+12,46,4,2158,68,426.8888889,524.6940643,1292,75,336.8,534.4686146,1292,68,539.5,568.1839491,1292,0,16.125,16.62560418,44,0,32.25,32.01431971,71,0,15.33333333,17.24335621,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,720P_30FPS_VoD,0,www.google.com,2e4e090929aa114e7818d26147b92a1f,,Chrome/98.0.4758.102 Windows NT 10.0; Win64; x64,
1433,0,192.168.62.195,c8:e2:65:0b:06:a3,c8:e2:65,54481,142.250.74.100,b2:79:df:5c:39:57,b2:79:df,443,17,4,0,0,1.64545E+12,1.64545E+12,164,9,3839,1.64545E+12,1.64545E+12,164,5,1681,1.64545E+12,1.64545E+12,40,4,2158,68,426.5555556,524.9128764,1292,75,336.2,534.7716335,1292,68,539.5,568.1839491,1292,0,20.5,33.25228241,98,0,41,49.33558553,99,0,13.33333333,12.58305739,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,720P_30FPS_VoD,0,,,,,
1442,0,192.168.62.195,c8:e2:65:0b:06:a3,c8:e2:65,53715,142.250.74.110,b2:79:df:5c:39:57,b2:79:df,443,17,4,0,0,1.64545E+12,1.64545E+12,268,18,7200,1.64545E+12,1.64545E+12,236,9,3790,1.64545E+12,1.64545E+12,163,9,3410,67,400,476.3419434,1292,75,421.1111111,528.3522604,1292,67,378.8888889,449.452012,1292,0,15.76470588,27.89831852,104,0,29.5,38.41874542,104,0,20.375,24.63410818,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,720P_30FPS_VoD,0,,,,,
1444,0,192.168.62.195,c8:e2:65:0b:06:a3,c8:e2:65,64516,142.250.74.68,b2:79:df:5c:39:57,b2:79:df,443,17,4,0,0,1.64545E+12,1.64545E+12,123,9,3839,1.64545E+12,1.64545E+12,123,5,1681,1.64545E+12,1.64545E+12,33,4,2158,68,426.5555556,524.9128764,1292,75,336.2,534.7716335,1292,68,539.5,568.1839491,1292,0,15.375,23.62164564,64,0,30.75,35.01785259,64,0,11,19.05255888,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,720P_30FPS_VoD,0,www.google.com,73f595544cdeb43d0d3bb38687f2c394,,Chrome/98.0.4758.102 Windows NT 10.0; Win64; x64,
1453,0,192.168.62.195,c8:e2:65:0b:06:a3,c8:e2:65,54883,31.13.72.36,b2:79:df:5c:39:57,b2:79:df,443,17,4,0,0,1.64545E+12,1.64545E+12,42170,71,25579,1.64545E+12,1.64545E+12,41570,33,15495,1.64545E+12,1.64545E+12,42100,38,10084,63,360.2676056,455.8478743,1292,75,469.5454545,500.1096812,1292,63,265.3684211,396.1300238,1274,0,602.4285714,2722.147615,16224,0,1299.0625,3967.512652,16269,0,1137.837838,3766.470109,16735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Facebook,SocialNetwork,720P_30FPS_VoD,0,,,,,
1454,0,192.168.62.195,c8:e2:65:0b:06:a3,c8:e2:65,3255,157.240.194.18,b2:79:df:5c:39:57,b2:79:df,443,6,4,0,0,1.64545E+12,1.64546E+12,860718,318,23227,1.64545E+12,1.64546E+12,860718,194,13560,1.64545E+12,1.64546E+12,860635,124,9667,54,73.0408805,14.41722469,99,54,69.89690722,15.51297938,90,54,77.95967742,10.86756881,99,0,2715.198738,4362.446995,9977,5,4459.678756,4849.124097,9977,0,6997.03252,4581.636781,10544,0,0,0,0,318,195,0,0,0,0,0,0,194,91,0,0,0,0,0,0,124,104,0,0,TLS.Facebook,SocialNetwork,720P_30FPS_VoD,1,,,,,
1455,0,192.168.62.195,c8:e2:65:0b:06:a3,c8:e2:65,58552,142.250.74.68,b2:79:df:5c:39:57,b2:79:df,443,17,4,0,0,1.64545E+12,1.64545E+12,208,9,3835,1.64545E+12,1.64545E+12,208,5,1677,1.64545E+12,1.64545E+12,42,4,2158,68,426.1111111,525.2074458,1292,75,335.4,535.1806237,1292,68,539.5,568.1839491,1292,0,26,47.39198244,140,0,52,67.21606951,141,0,14,12.489996,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,720P_30FPS_VoD,0,,,,,
