id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,video_quality_category,application_is_guessed,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
247,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,52027,35.189.7.65,ac:1f:6b:6c:d2:72,ac:1f:6b,443,6,4,0,0,1.64562E+12,1.64562E+12,130580,62,8940,1.64562E+12,1.64562E+12,130263,26,2785,1.64562E+12,1.64562E+12,130263,36,6155,0,144.1935484,333.8543826,1420,0,107.1153846,179.6953704,676,0,170.9722222,411.6226765,1420,0,2140.655738,8473.443312,45002,0,5210.52,12891.75759,45318,0,3721.8,11075.7483,45319,2,0,0,0,61,29,0,2,1,0,0,0,25,16,0,1,1,0,0,0,36,13,0,1,TLS.Google,Web,1080P_60FPS_VoD,0,beacons.gcp.gvt2.com,598872011444709307b861ae817a4b60,2b57f9dbfe8cbbe32fb9886c41c7bb20,,
248,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,63634,216.58.207.238,ac:1f:6b:6c:d2:72,ac:1f:6b,443,17,4,0,0,1.64562E+12,1.64562E+12,81,16,5188,1.64562E+12,1.64562E+12,71,9,2169,1.64562E+12,1.64562E+12,58,7,3019,25,324.25,458.3548116,1250,33,241,419.907728,1250,25,431.2857143,516.1048712,1250,0,5.4,8.748877479,26,0,8.875,10.54835803,26,0,9.666666667,13.86602563,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,1080P_60FPS_VoD,0,,,,,
249,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,52037,108.157.214.85,ac:1f:6b:6c:d2:72,ac:1f:6b,443,6,4,0,0,1.64562E+12,1.64562E+12,261989,45,10907,1.64562E+12,1.64562E+12,261980,19,2690,1.64562E+12,1.64562E+12,261979,26,8217,0,242.3777778,454.495389,1440,0,141.5789474,277.1690851,785,0,316.0384615,543.0276959,1440,0,5954.295455,14660.09573,45001,0,14554.44444,20280.41374,45010,0,10479.16,18330.60778,45010,2,0,0,0,44,11,1,2,1,0,0,0,18,5,1,1,1,0,0,0,26,6,0,1,TLS.AmazonAWS,Cloud,1080P_60FPS_VoD,0,pinpoint.us-east-1.amazonaws.com,cd08e31494f9531f560d64c695473da9,f4febc55ea12b31ae17cfb7e614afda8,,
256,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,56643,172.217.21.170,ac:1f:6b:6c:d2:72,ac:1f:6b,443,17,4,0,0,1.64562E+12,1.64562E+12,124,16,4834,1.64562E+12,1.64562E+12,98,8,2355,1.64562E+12,1.64562E+12,71,8,2479,25,302.125,438.2644369,1250,33,294.375,470.8059769,1250,25,309.875,435.6549872,1250,0,8.266666667,15.46178084,53,0,14,20.33060091,54,0,10.14285714,12.54895177,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,1080P_60FPS_VoD,0,,,,,
257,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,52066,108.157.217.204,ac:1f:6b:6c:d2:72,ac:1f:6b,443,6,4,0,0,1.64562E+12,1.64562E+12,240039,39,7489,1.64562E+12,1.64562E+12,240030,17,1161,1.64562E+12,1.64562E+12,240030,22,6328,0,192.025641,443.4042048,1440,0,68.29411765,159.2618774,517,0,287.6363636,560.7764639,1440,0,6316.815789,15447.47381,45001,0,15001.875,21210.71395,45011,0,11430,19505.52703,45011,2,0,0,0,38,11,0,2,1,0,0,0,16,5,0,1,1,0,0,0,22,6,0,1,TLS.AmazonAWS,Cloud,1080P_60FPS_VoD,0,d27xxe7juh1us6.cloudfront.net,cd08e31494f9531f560d64c695473da9,f4febc55ea12b31ae17cfb7e614afda8,,
258,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,52072,108.157.214.92,ac:1f:6b:6c:d2:72,ac:1f:6b,443,6,4,0,0,1.64562E+12,1.64562E+12,261394,36,8170,1.64562E+12,1.64562E+12,261383,16,1403,1.64562E+12,1.64562E+12,261383,20,6767,0,226.9444444,478.1116394,1440,0,87.6875,233.2171288,817,0,338.35,590.5536452,1440,0,7468.4,16127.02603,45001,0,17425.53333,21119.93464,45013,0,13757,20011.64328,45013,2,0,0,0,35,7,1,2,1,0,0,0,15,3,1,1,1,0,0,0,20,4,0,1,TLS.AmazonAWS,Cloud,1080P_60FPS_VoD,0,pinpoint.us-east-1.amazonaws.com,cd08e31494f9531f560d64c695473da9,f4febc55ea12b31ae17cfb7e614afda8,,
260,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,52074,100.20.5.154,ac:1f:6b:6c:d2:72,ac:1f:6b,443,6,4,0,0,1.64562E+12,1.64562E+12,300266,87,14927,1.64562E+12,1.64562E+12,300094,34,7914,1.64562E+12,1.64562E+12,300095,53,7013,0,171.5747126,374.5798773,1460,0,232.7647059,384.7828241,1460,0,132.3207547,366.1596317,1460,0,3491.465116,10691.37665,45001,0,9093.757576,15881.17827,45173,0,5771.057692,13383.24057,45174,2,0,0,0,83,34,3,3,1,0,0,0,33,18,0,2,1,0,0,0,50,16,3,1,TLS.Twitch,Video,1080P_60FPS_VoD,0,video-edge-d676d1.pdx01.abs.hls.ttvnw.net,e1d8b04eeb8ef3954ec4f49267a783ef,8d2a028aa94425f76ced7826b1f39039,,
261,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,52078,108.157.216.180,ac:1f:6b:6c:d2:72,ac:1f:6b,443,6,4,0,0,1.64562E+12,1.64562E+12,241004,34,8121,1.64562E+12,1.64562E+12,240993,16,1336,1.64562E+12,1.64562E+12,240991,18,6785,0,238.8529412,488.1140659,1440,0,83.5,219.4438425,750,0,376.9444444,614.0843468,1440,0,7303.151515,16379.76295,45001,0,16066.2,21511.78852,45014,0,14175.94118,20824.42158,45014,2,0,0,0,33,7,1,2,1,0,0,0,15,3,1,1,1,0,0,0,18,4,0,1,TLS.Twitch,Video,1080P_60FPS_VoD,0,static.twitchcdn.net,cd08e31494f9531f560d64c695473da9,f4febc55ea12b31ae17cfb7e614afda8,,
262,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,52080,108.157.214.91,ac:1f:6b:6c:d2:72,ac:1f:6b,443,6,4,0,0,1.64562E+12,1.64562E+12,250878,39,15586,1.64562E+12,1.64562E+12,250869,16,1537,1.64562E+12,1.64562E+12,250868,23,14049,0,399.6410256,612.5003754,1440,0,96.0625,261.8069184,951,0,610.826087,698.2925053,1440,0,6602.052632,15428.98778,45002,0,16724.6,21166.57086,45010,0,11403.09091,19033.97763,45011,2,0,0,0,38,8,1,2,1,0,0,0,15,3,1,1,1,0,0,0,23,5,0,1,TLS.Twitch,Video,1080P_60FPS_VoD,0,clips-media-assets2.twitch.tv,cd08e31494f9531f560d64c695473da9,f4febc55ea12b31ae17cfb7e614afda8,,
266,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,52093,108.157.216.180,ac:1f:6b:6c:d2:72,ac:1f:6b,443,6,4,0,0,1.64562E+12,1.64562E+12,299965,36,8121,1.64562E+12,1.64562E+12,299948,17,1337,1.64562E+12,1.64562E+12,299953,19,6784,0,225.5833333,477.1523491,1440,0,78.64705882,213.415657,750,0,357.0526316,602.9754439,1440,0,8570.428571,17167.75432,45001,0,18746.75,21561.74992,45013,0,16664.05556,21149.13319,45013,2,0,0,0,35,7,1,2,1,0,0,0,16,3,1,1,1,0,0,0,19,4,0,1,TLS.Twitch,Video,1080P_60FPS_VoD,0,static.twitchcdn.net,cd08e31494f9531f560d64c695473da9,f4febc55ea12b31ae17cfb7e614afda8,,
268,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,52094,216.58.211.3,ac:1f:6b:6c:d2:72,ac:1f:6b,443,6,4,0,0,1.64562E+12,1.64562E+12,245438,55,7961,1.64562E+12,1.64562E+12,245438,26,1721,1.64562E+12,1.64562E+12,245426,29,6240,0,144.7454545,360.1936834,1430,0,66.19230769,146.0167166,538,0,215.1724138,469.370252,1430,0,4545.148148,13218.55129,45001,0,9817.52,18226.41373,45014,0,8765.214286,17459.83069,45014,2,0,0,0,54,22,0,2,1,0,0,0,25,11,0,1,1,0,0,0,29,11,0,1,TLS.Google,Web,1080P_60FPS_VoD,0,beacons.gcp.gvt2.com,cd08e31494f9531f560d64c695473da9,eb1d94daa7e0344597e756a1fb6e7054,,
