id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,video_quality_category,application_is_guessed,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
71,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,52039,108.157.214.85,ac:1f:6b:6c:d2:72,ac:1f:6b,443,6,4,0,0,1.64562E+12,1.64562E+12,261506,36,8266,1.64562E+12,1.64562E+12,261497,16,1427,1.64562E+12,1.64562E+12,261495,20,6839,0,229.6111111,477.4218427,1440,0,89.1875,235.4434734,829,0,341.95,588.4055597,1440,0,7471.6,16130.25779,45001,0,17433.13333,21120.41374,45010,0,13762.89474,20013.11793,45010,2,0,0,0,35,7,1,2,1,0,0,0,15,3,1,1,1,0,0,0,20,4,0,1,TLS.AmazonAWS,Cloud,1080P_60FPS_VoD,0,pinpoint.us-east-1.amazonaws.com,cd08e31494f9531f560d64c695473da9,f4febc55ea12b31ae17cfb7e614afda8,,
78,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,64556,8.8.8.8,ac:1f:6b:6c:d2:72,ac:1f:6b,443,17,4,0,0,1.64562E+12,1.64562E+12,4339,22,5536,1.64562E+12,1.64562E+12,4328,10,2020,1.64562E+12,1.64562E+12,4316,12,3516,25,251.6363636,391.1590281,1250,33,202,376.0404825,1250,25,293,415.0888185,1250,0,206.6190476,919.3936304,4219,0,480.8888889,1405.981192,4230,0,392.3636364,1273.191602,4231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,1080P_60FPS_VoD,0,,,,,
86,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,64232,142.250.74.36,ac:1f:6b:6c:d2:72,ac:1f:6b,443,17,4,0,0,1.64562E+12,1.64562E+12,58,8,3441,1.64562E+12,1.64562E+12,58,5,1470,1.64562E+12,1.64562E+12,12,3,1971,33,430.125,541.9097019,1250,33,294,534.8733495,1250,99,657,576.2976661,1250,0,8.285714286,10.5469472,25,0,14.5,17.29161647,36,0,6,8.485281374,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,1080P_60FPS_VoD,0,,,,,
90,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,63541,8.8.8.8,ac:1f:6b:6c:d2:72,ac:1f:6b,443,17,4,0,0,1.64562E+12,1.64562E+12,8850,30,6455,1.64562E+12,1.64562E+12,8835,14,2333,1.64562E+12,1.64562E+12,8824,16,4122,25,215.1666667,349.7719536,1250,33,166.6428571,321.1399425,1250,25,257.625,378.1854704,1250,0,305.1724138,1603.238198,8641,0,679.6153846,2392.134003,8641,0,588.2666667,2232.215186,8657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,1080P_60FPS_VoD,0,,,,,
91,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,49702,8.8.8.8,ac:1f:6b:6c:d2:72,ac:1f:6b,443,17,4,0,0,1.64562E+12,1.64562E+12,5215,22,5544,1.64562E+12,1.64562E+12,5204,10,2027,1.64562E+12,1.64562E+12,5191,12,3517,25,252,391.1719875,1250,33,202.7,376.0777254,1250,25,293.0833333,415.1513324,1250,0,248.3333333,1112.601067,5104,0,578.2222222,1701.702881,5116,0,471.9090909,1540.644181,5117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,1080P_60FPS_VoD,0,,,,,
95,1,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,51745,108.157.214.56,ac:1f:6b:6c:d2:72,ac:1f:6b,443,6,4,0,0,1.64562E+12,1.64562E+12,1755102,331,50428,1.64562E+12,1.64562E+12,1755102,143,33262,1.64562E+12,1.64562E+12,1755051,188,17166,0,152.3504532,306.8596923,1003,0,232.6013986,413.5392438,1003,0,91.30851064,166.2450692,457,0,5318.490909,12995.28708,45001,0,12359.87324,17506.25963,45001,0,9385.299465,16152.16563,45017,0,0,0,0,331,160,0,0,0,0,0,0,143,64,0,0,0,0,0,0,188,96,0,0,TLS.AmazonAWS,Cloud,1080P_60FPS_VoD,1,,,,,
96,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,63284,142.250.74.14,ac:1f:6b:6c:d2:72,ac:1f:6b,443,17,4,0,0,1.64562E+12,1.64562E+12,138,19,7365,1.64562E+12,1.64562E+12,100,10,4218,1.64562E+12,1.64562E+12,114,9,3147,25,387.6315789,502.9802526,1250,33,421.8,572.4448154,1250,25,349.6666667,444.3984698,1250,0,7.666666667,16.69448659,62,0,11.11111111,20.20794673,62,0,14.25,23.40177038,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,1080P_60FPS_VoD,0,,,,,
97,1,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,51783,54.200.11.86,ac:1f:6b:6c:d2:72,ac:1f:6b,443,6,4,0,0,1.64562E+12,1.64562E+12,1784645,108,1820,1.64562E+12,1.64562E+12,1784474,54,437,1.64562E+12,1.64562E+12,1784472,54,1383,0,16.85185185,51.37289274,515,0,8.092592593,17.64457105,50,0,25.61111111,69.71706071,515,0,16678.92523,20887.0394,45005,211,33669.32075,17764.0537,45177,0,33669.28302,17846.59848,45177,0,0,0,0,108,17,0,0,0,0,0,0,54,8,0,0,0,0,0,0,54,9,0,0,TLS.AmazonAWS,Cloud,1080P_60FPS_VoD,1,,,,,
100,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,63368,216.58.207.194,ac:1f:6b:6c:d2:72,ac:1f:6b,443,17,4,0,0,1.64562E+12,1.64562E+12,115,18,10383,1.64562E+12,1.64562E+12,75,9,3713,1.64562E+12,1.64562E+12,100,9,6670,25,576.8333333,563.1667029,1250,34,412.5555556,552.1179926,1250,25,741.1111111,555.340086,1250,0,6.764705882,10.66260646,40,0,9.375,8.034523721,22,0,12.5,15.65703858,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Web,1080P_60FPS_VoD,0,,,,,
102,0,192.168.0.178,54:e1:ad:83:23:0a,54:e1:ad,52121,142.250.74.65,ac:1f:6b:6c:d2:72,ac:1f:6b,443,6,4,0,0,1.64562E+12,1.64562E+12,133199,21,5549,1.64562E+12,1.64562E+12,133199,11,595,1.64562E+12,1.64562E+12,133186,10,4954,0,264.2380952,515.2897151,1430,0,54.09090909,154.7084061,517,0,495.4,670.9019137,1430,0,6659.95,16248.74095,45002,0,13319.9,21425.84947,45015,0,14798.44444,22191.2727,45015,2,0,0,0,20,5,0,2,1,0,0,0,10,2,0,1,1,0,0,0,10,3,0,1,TLS.Google,Advertisement,1080P_60FPS_VoD,0,tpc.googlesyndication.com,cd08e31494f9531f560d64c695473da9,eb1d94daa7e0344597e756a1fb6e7054,,
